<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.ETH/USD,60,20220102,040000,3769.8100000,3773.0100000,3754.3800000,3765.8200000,57
BTSX.ETH/USD,60,20220102,050000,3765.6100000,3765.6100000,3743.6800000,3748.4900000,22
BTSX.ETH/USD,60,20220102,060000,3748.8900000,3755.1900000,3743.8700000,3748.1100000,22
BTSX.ETH/USD,60,20220102,070000,3748.2000000,3762.8600000,3744.7300000,3760.7600000,25
BTSX.ETH/USD,60,20220102,080000,3760.5200000,3762.5200000,3718.8600000,3727.4800000,109
BTSX.ETH/USD,60,20220102,090000,3722.3300000,3746.1500000,3721.7100000,3746.1500000,100
BTSX.ETH/USD,60,20220102,100000,3745.1100000,3750.5000000,3738.1600000,3741.2400000,18
BTSX.ETH/USD,60,20220102,110000,3740.4300000,3753.9700000,3738.4800000,3749.0000000,65
BTSX.ETH/USD,60,20220102,120000,3749.5900000,3749.5900000,3736.2800000,3745.9500000,107
BTSX.ETH/USD,60,20220102,130000,3745.3900000,3773.5900000,3739.1600000,3755.7500000,66
BTSX.ETH/USD,60,20220102,140000,3753.8200000,3759.7800000,3740.9400000,3742.9700000,104
BTSX.ETH/USD,60,20220102,150000,3744.9900000,3756.4400000,3742.0200000,3745.8600000,12
BTSX.ETH/USD,60,20220102,160000,3743.5900000,3759.6600000,3729.3800000,3756.8500000,136
BTSX.ETH/USD,60,20220102,170000,3756.9000000,3756.9600000,3744.4300000,3746.8200000,49
BTSX.ETH/USD,60,20220102,180000,3745.8500000,3758.1400000,3744.3800000,3754.2300000,48
BTSX.ETH/USD,60,20220102,190000,3757.2100000,3788.1000000,3753.6000000,3780.0000000,205
BTSX.ETH/USD,60,20220102,200000,3780.6600000,3852.9900000,3780.6600000,3841.4500000,263
BTSX.ETH/USD,60,20220102,210000,3842.3000000,3858.2800000,3813.9800000,3827.1900000,2393
BTSX.ETH/USD,60,20220102,220000,3827.1900000,3828.5500000,3775.1200000,3797.3200000,1439
BTSX.ETH/USD,60,20220102,230000,3795.2700000,3807.7400000,3785.1600000,3802.7100000,745
BTSX.ETH/USD,60,20220103,000000,3801.1600000,3815.0000000,3797.0000000,3810.2600000,950
BTSX.ETH/USD,60,20220103,010000,3808.6700000,3829.1700000,3804.6700000,3813.7000000,527
