<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AIR-TDG,60,20220104,230000,118.6800000,118.7800000,118.1000000,118.2600000,866
AIR-TDG,60,20220105,000000,118.3600000,118.7000000,118.1000000,118.5800000,372
AIR-TDG,60,20220105,010000,118.4000000,118.4000000,118.4000000,118.4000000,2
AIR-TDG,60,20220105,110000,118.4400000,118.4800000,118.1200000,118.4200000,935
AIR-TDG,60,20220105,120000,118.4200000,119.3400000,117.2000000,117.3800000,13690
AIR-TDG,60,20220105,130000,117.4400000,118.9200000,117.3800000,118.9000000,4850
AIR-TDG,60,20220105,140000,118.8600000,119.1200000,118.6400000,119.0200000,6212
AIR-TDG,60,20220105,150000,119.0400000,119.5000000,118.7600000,119.4200000,3132
AIR-TDG,60,20220105,160000,119.2200000,119.8200000,119.2200000,119.7000000,9552
AIR-TDG,60,20220105,170000,119.8200000,120.0000000,119.6800000,120.0000000,7377
AIR-TDG,60,20220105,180000,120.0400000,120.8800000,120.0200000,120.5400000,8415
AIR-TDG,60,20220105,190000,120.6400000,121.0200000,120.6000000,120.8000000,5878
AIR-TDG,60,20220105,200000,120.7800000,120.7800000,120.0000000,120.0000000,2555
AIR-TDG,60,20220105,210000,120.3000000,120.3000000,119.8000000,120.0400000,617
AIR-TDG,60,20220105,220000,120.0400000,120.0600000,119.0000000,119.1200000,2966
AIR-TDG,60,20220105,230000,119.4600000,119.5000000,118.5000000,118.6000000,3156
AIR-TDG,60,20220106,000000,118.6000000,119.0000000,117.6200000,118.0000000,8780
AIR-TDG,60,20220106,010000,118.3600000,118.3600000,118.3600000,118.3600000,2
